Season;Week;Date;League;Players per Team;Location;Round Number;Match Number;Team;Position;Player;Player ID;Opponent;Score;Points;Input Data;Computed Data
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;3;;Eintracht Lauf 1;2;Tontsch, Heiko;38403;Kings Club Bayreuth Land 1;200;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;4;;Eintracht Lauf 1;2;Tontsch, Heiko;38403;Mainauenbowler Bayreuth Land 2;211;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;5;;Eintracht Lauf 1;2;Tontsch, Heiko;38403;Castra Regina Regensburg 2;142;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;1;;Eintracht Lauf 1;3;Chambless, Juergen;16465;Donaubowler Regensburg 2;166;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;2;;Eintracht Lauf 1;3;Matejat, Bernd;16462;RW Lichtenhof 69 Stein 2;178;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;3;;Eintracht Lauf 1;3;Matejat, Bernd;16462;Kings Club Bayreuth Land 1;176;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;4;;Eintracht Lauf 1;3;Matejat, Bernd;16462;Mainauenbowler Bayreuth Land 2;167;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;5;;Eintracht Lauf 1;3;Matejat, Bernd;16462;Castra Regina Regensburg 2;161;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;1;;Eintracht Lauf 1;0;Team Total;0;Donaubowler Regensburg 2;715;0.0;False;True
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;2;;Eintracht Lauf 1;0;Team Total;0;RW Lichtenhof 69 Stein 2;777;3.0;False;True
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;3;;Eintracht Lauf 1;0;Team Total;0;Kings Club Bayreuth Land 1;810;3.0;False;True
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;4;;Eintracht Lauf 1;0;Team Total;0;Mainauenbowler Bayreuth Land 2;728;3.0;False;True
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;5;;Eintracht Lauf 1;0;Team Total;0;Castra Regina Regensburg 2;636;3.0;False;True
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;1;;Donaubowler Regensburg 2;0;Schneider, Tobias;25949;Eintracht Lauf 1;169;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;2;;Donaubowler Regensburg 2;0;Schneider, Tobias;25949;Mainauenbowler Bayreuth Land 2;182;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;3;;Donaubowler Regensburg 2;0;Schneider, Tobias;25949;Castra Regina Regensburg 2;144;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;4;;Donaubowler Regensburg 2;0;Schneider, Tobias;25949;Kings Club Bayreuth Land 1;178;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;5;;Donaubowler Regensburg 2;0;Schneider, Tobias;25949;RW Lichtenhof 69 Stein 2;157;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;1;;Donaubowler Regensburg 2;1;Holten, Peter;38763;Eintracht Lauf 1;200;0.5;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;2;;Donaubowler Regensburg 2;1;Holten, Peter;38763;Mainauenbowler Bayreuth Land 2;115;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;3;;Donaubowler Regensburg 2;1;Holten, Peter;38763;Castra Regina Regensburg 2;137;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;4;;Donaubowler Regensburg 2;1;Zorzi, Eduard Richard;38803;Kings Club Bayreuth Land 1;157;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;5;;Donaubowler Regensburg 2;1;Zorzi, Eduard Richard;38803;RW Lichtenhof 69 Stein 2;147;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;1;;Donaubowler Regensburg 2;2;Luu, Vinh Duc;25865;Eintracht Lauf 1;146;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;2;;Donaubowler Regensburg 2;2;Luu, Vinh Duc;25865;Mainauenbowler Bayreuth Land 2;142;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;3;;Donaubowler Regensburg 2;2;Luu, Vinh Duc;25865;Castra Regina Regensburg 2;157;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;4;;Donaubowler Regensburg 2;2;Luu, Vinh Duc;25865;Kings Club Bayreuth Land 1;146;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;5;;Donaubowler Regensburg 2;2;Holten, Peter;38763;RW Lichtenhof 69 Stein 2;125;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;1;;Donaubowler Regensburg 2;3;Radecker, Sebastian;38025;Eintracht Lauf 1;203;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;2;;Donaubowler Regensburg 2;3;Radecker, Sebastian;38025;Mainauenbowler Bayreuth Land 2;142;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;3;;Donaubowler Regensburg 2;3;Radecker, Sebastian;38025;Castra Regina Regensburg 2;141;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;4;;Donaubowler Regensburg 2;3;Radecker, Sebastian;38025;Kings Club Bayreuth Land 1;188;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;5;;Donaubowler Regensburg 2;3;Radecker, Sebastian;38025;RW Lichtenhof 69 Stein 2;200;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;1;;Donaubowler Regensburg 2;0;Team Total;0;Eintracht Lauf 1;718;3.0;False;True
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;2;;Donaubowler Regensburg 2;0;Team Total;0;Mainauenbowler Bayreuth Land 2;581;0.0;False;True
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;3;;Donaubowler Regensburg 2;0;Team Total;0;Castra Regina Regensburg 2;579;0.0;False;True
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;4;;Donaubowler Regensburg 2;0;Team Total;0;Kings Club Bayreuth Land 1;669;3.0;False;True
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;5;;Donaubowler Regensburg 2;0;Team Total;0;RW Lichtenhof 69 Stein 2;629;0.0;False;True
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;1;;Mainauenbowler Bayreuth Land 2;0;Semmling, Detlef;16453;Castra Regina Regensburg 2;157;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;2;;Mainauenbowler Bayreuth Land 2;0;Semmling, Detlef;16453;Donaubowler Regensburg 2;128;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;3;;Mainauenbowler Bayreuth Land 2;0;Semmling, Detlef;16453;RW Lichtenhof 69 Stein 2;155;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;4;;Mainauenbowler Bayreuth Land 2;0;Semmling, Detlef;16453;Eintracht Lauf 1;175;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;5;;Mainauenbowler Bayreuth Land 2;0;Semmling, Detlef;16453;Kings Club Bayreuth Land 1;172;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;1;;Mainauenbowler Bayreuth Land 2;1;Weiske, Marina;7154;Castra Regina Regensburg 2;214;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;2;;Mainauenbowler Bayreuth Land 2;1;Weiske, Marina;7154;Donaubowler Regensburg 2;140;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;3;;Mainauenbowler Bayreuth Land 2;1;Weiske, Marina;7154;RW Lichtenhof 69 Stein 2;146;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;4;;Mainauenbowler Bayreuth Land 2;1;Weiske, Marina;7154;Eintracht Lauf 1;140;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;5;;Mainauenbowler Bayreuth Land 2;1;Weiske, Marina;7154;Kings Club Bayreuth Land 1;143;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;1;;Mainauenbowler Bayreuth Land 2;2;Fiochetta, Anthony;7967;Castra Regina Regensburg 2;180;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;2;;Mainauenbowler Bayreuth Land 2;2;Fiochetta, Anthony;7967;Donaubowler Regensburg 2;153;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;3;;Mainauenbowler Bayreuth Land 2;2;Fiochetta, Anthony;7967;RW Lichtenhof 69 Stein 2;140;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;4;;Mainauenbowler Bayreuth Land 2;2;Fiochetta, Anthony;7967;Eintracht Lauf 1;156;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;5;;Mainauenbowler Bayreuth Land 2;2;Fiochetta, Anthony;7967;Kings Club Bayreuth Land 1;164;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;1;;Mainauenbowler Bayreuth Land 2;3;Hamfler, Wolfgang;7747;Castra Regina Regensburg 2;203;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;2;;Mainauenbowler Bayreuth Land 2;3;Hamfler, Wolfgang;7747;Donaubowler Regensburg 2;171;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;3;;Mainauenbowler Bayreuth Land 2;3;Hamfler, Wolfgang;7747;RW Lichtenhof 69 Stein 2;167;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;4;;Mainauenbowler Bayreuth Land 2;3;Hamfler, Wolfgang;7747;Eintracht Lauf 1;169;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;5;;Mainauenbowler Bayreuth Land 2;3;Hamfler, Wolfgang;7747;Kings Club Bayreuth Land 1;148;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;1;;Mainauenbowler Bayreuth Land 2;0;Team Total;0;Castra Regina Regensburg 2;754;3.0;False;True
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;2;;Mainauenbowler Bayreuth Land 2;0;Team Total;0;Donaubowler Regensburg 2;592;3.0;False;True
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;3;;Mainauenbowler Bayreuth Land 2;0;Team Total;0;RW Lichtenhof 69 Stein 2;608;0.0;False;True
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;4;;Mainauenbowler Bayreuth Land 2;0;Team Total;0;Eintracht Lauf 1;640;0.0;False;True
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;5;;Mainauenbowler Bayreuth Land 2;0;Team Total;0;Kings Club Bayreuth Land 1;627;0.0;False;True
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;1;;Castra Regina Regensburg 2;0;Simon, Steven;38571;Mainauenbowler Bayreuth Land 2;200;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;2;;Castra Regina Regensburg 2;0;Simon, Steven;38571;Kings Club Bayreuth Land 1;190;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;3;;Castra Regina Regensburg 2;0;Simon, Steven;38571;Donaubowler Regensburg 2;179;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;4;;Castra Regina Regensburg 2;0;Simon, Steven;38571;RW Lichtenhof 69 Stein 2;230;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;5;;Castra Regina Regensburg 2;0;Simon, Steven;38571;Eintracht Lauf 1;144;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;1;;Castra Regina Regensburg 2;1;Martin, Dennis;38870;Mainauenbowler Bayreuth Land 2;152;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;2;;Castra Regina Regensburg 2;1;Martin, Dennis;38870;Kings Club Bayreuth Land 1;157;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;3;;Castra Regina Regensburg 2;1;Martin, Dennis;38870;Donaubowler Regensburg 2;152;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;4;;Castra Regina Regensburg 2;1;Martin, Dennis;38870;RW Lichtenhof 69 Stein 2;154;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;5;;Castra Regina Regensburg 2;1;Martin, Dennis;38870;Eintracht Lauf 1;111;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;1;;Castra Regina Regensburg 2;2;Einert, Kevein;38144;Mainauenbowler Bayreuth Land 2;149;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;2;;Castra Regina Regensburg 2;2;Einert, Kevein;38144;Kings Club Bayreuth Land 1;155;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;3;;Castra Regina Regensburg 2;2;Gilch, Stefan;25895;Donaubowler Regensburg 2;164;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;4;;Castra Regina Regensburg 2;2;Gilch, Stefan;25895;RW Lichtenhof 69 Stein 2;148;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;5;;Castra Regina Regensburg 2;2;Gilch, Stefan;25895;Eintracht Lauf 1;133;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;1;;Castra Regina Regensburg 2;3;Humbs, Martin;38046;Mainauenbowler Bayreuth Land 2;190;0.0;True;False
