Season;Week;Date;League;Players per Team;Location;Round Number;Match Number;Team;Position;Player;Player ID;Opponent;Score;Points;Input Data;Computed Data
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;2;1;SG Rottendorf 1;3;Stemmler Patrick;16495;BK München 3;183;0.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;2;2;Donaubowler Regensburg 1;0;Feller Christian;16007;SG DJK Rimpar 1;150;0.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;2;2;Donaubowler Regensburg 1;0;Team Total;0;SG DJK Rimpar 1;666;0.0;False;True
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;2;2;Donaubowler Regensburg 1;1;Seltmann Dominik;25604;SG DJK Rimpar 1;160;1.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;2;2;Donaubowler Regensburg 1;2;Hartfeil Volkmar;7830;SG DJK Rimpar 1;182;0.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;2;2;Donaubowler Regensburg 1;3;Hürdler Marco;25271;SG DJK Rimpar 1;174;1.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;2;2;SG DJK Rimpar 1;0;Plaschka Nico;38039;Donaubowler Regensburg 1;190;1.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;2;2;SG DJK Rimpar 1;0;Team Total;0;Donaubowler Regensburg 1;702;3.0;False;True
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;2;2;SG DJK Rimpar 1;1;Gräfe Sebastian;38687;Donaubowler Regensburg 1;155;0.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;2;2;SG DJK Rimpar 1;2;Kreß Michael;10622;Donaubowler Regensburg 1;199;1.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;2;2;SG DJK Rimpar 1;3;Werder Jan-Uwe;16301;Donaubowler Regensburg 1;158;0.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;2;3;BC EMAX Unterföhring 2;0;Lohse Sebastian;27134;Schanzer Ingolstadt 1;168;0.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;2;3;BC EMAX Unterföhring 2;0;Team Total;0;Schanzer Ingolstadt 1;703;3.0;False;True
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;2;3;BC EMAX Unterföhring 2;1;Wegenast Robert;25325;Schanzer Ingolstadt 1;164;1.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;2;3;BC EMAX Unterföhring 2;2;Denz Günter;16398;Schanzer Ingolstadt 1;168;1.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;2;3;BC EMAX Unterföhring 2;3;Pirzer Robert;7428;Schanzer Ingolstadt 1;203;1.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;2;3;Schanzer Ingolstadt 1;0;Schütze Oliver;38550;BC EMAX Unterföhring 2;196;1.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;2;3;Schanzer Ingolstadt 1;0;Team Total;0;BC EMAX Unterföhring 2;681;0.0;False;True
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;2;3;Schanzer Ingolstadt 1;1;Hartl Thomas;38411;BC EMAX Unterföhring 2;152;0.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;2;3;Schanzer Ingolstadt 1;2;Klapper Michael;25024;BC EMAX Unterföhring 2;134;0.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;2;3;Schanzer Ingolstadt 1;3;Schmied Markus;38361;BC EMAX Unterföhring 2;199;0.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;2;4;Bajuwaren München 1;0;Glasl Hans-Jürgen;7408;Bowlinghaus Bamberg 1;198;0.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;2;4;Bajuwaren München 1;0;Team Total;0;Bowlinghaus Bamberg 1;719;0.0;False;True
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;2;4;Bajuwaren München 1;1;Glasl sen. Hans-Jürgen;16762;Bowlinghaus Bamberg 1;184;0.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;2;4;Bajuwaren München 1;2;Reichert Ralph;7416;Bowlinghaus Bamberg 1;172;0.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;2;4;Bajuwaren München 1;3;Lüthje Volker;7601;Bowlinghaus Bamberg 1;165;0.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;2;4;Bowlinghaus Bamberg 1;0;Karl William;16532;Bajuwaren München 1;223;1.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;2;4;Bowlinghaus Bamberg 1;0;Team Total;0;Bajuwaren München 1;802;3.0;False;True
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;2;4;Bowlinghaus Bamberg 1;1;Nolan Jonathan;16873;Bajuwaren München 1;191;1.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;2;4;Bowlinghaus Bamberg 1;2;Trapphardt Bernd;16559;Bajuwaren München 1;192;0.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;2;4;Bowlinghaus Bamberg 1;3;Renner Alexander;16251;Bajuwaren München 1;196;1.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;0;BC Comet Nürnberg;0;Schwarz Jan;7734;Bajuwaren München 1;206;0.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;0;BC Comet Nürnberg;0;Team Total;0;Bajuwaren München 1;801;3.0;False;True
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;0;BC Comet Nürnberg;1;Schlick Christian;7724;Bajuwaren München 1;227;1.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;0;BC Comet Nürnberg;2;Schlundt Michael;7725;Bajuwaren München 1;184;1.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;0;BC Comet Nürnberg;3;Mittelmaier Andreas;16896;Bajuwaren München 1;184;0.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;0;Bajuwaren München 1;0;Glasl Hans-Jürgen;7408;BC Comet Nürnberg;173;0.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;0;Bajuwaren München 1;0;Team Total;0;BC Comet Nürnberg;727;0.0;False;True
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;0;Bajuwaren München 1;1;Glasl sen. Hans-Jürgen;16762;BC Comet Nürnberg;201;0.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;0;Bajuwaren München 1;2;Lüthje Dennis;7600;BC Comet Nürnberg;142;0.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;0;Bajuwaren München 1;3;Reichert Ralph;7416;BC Comet Nürnberg;211;0.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;1;BK München 3;0;Baszler Patrik;7886;Schanzer Ingolstadt 1;170;0.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;1;BK München 3;0;Team Total;0;Schanzer Ingolstadt 1;777;3.0;False;True
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;1;BK München 3;1;Hellmessen Maximilian;16912;Schanzer Ingolstadt 1;228;0.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;1;BK München 3;2;Laub Harald;7597;Schanzer Ingolstadt 1;151;0.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;1;BK München 3;3;Hinterwimmer Sebastian;7885;Schanzer Ingolstadt 1;228;1.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;1;Schanzer Ingolstadt 1;0;Schütze Oliver;38550;BK München 3;202;1.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;1;Schanzer Ingolstadt 1;0;Team Total;0;BK München 3;723;0.0;False;True
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;1;Schanzer Ingolstadt 1;1;Hartl Thomas;38411;BK München 3;177;0.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;1;Schanzer Ingolstadt 1;2;Klapper Michael;25024;BK München 3;177;0.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;1;Schanzer Ingolstadt 1;3;Schmied Markus;38361;BK München 3;167;0.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;2;BC EMAX Unterföhring 2;0;Lohse Sebastian;27134;SG DJK Rimpar 1;176;1.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;2;BC EMAX Unterföhring 2;0;Team Total;0;SG DJK Rimpar 1;692;3.0;False;True
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;2;BC EMAX Unterföhring 2;1;Wegenast Robert;25325;SG DJK Rimpar 1;141;0.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;2;BC EMAX Unterföhring 2;2;Denz Günter;16398;SG DJK Rimpar 1;179;0.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;2;BC EMAX Unterföhring 2;3;Pirzer Robert;7428;SG DJK Rimpar 1;196;1.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;2;SG DJK Rimpar 1;0;Plaschka Nico;38039;BC EMAX Unterföhring 2;156;0.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;2;SG DJK Rimpar 1;0;Team Total;0;BC EMAX Unterföhring 2;663;0.0;False;True
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;2;SG DJK Rimpar 1;1;Gräfe Sebastian;38687;BC EMAX Unterföhring 2;170;1.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;2;SG DJK Rimpar 1;2;Kreß Michael;10622;BC EMAX Unterföhring 2;181;1.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;2;SG DJK Rimpar 1;3;Werder Jan-Uwe;16301;BC EMAX Unterföhring 2;156;0.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;3;SG Rottendorf 1;0;Büttner Christian;16862;Werdenfels 1;166;0.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;3;SG Rottendorf 1;0;Team Total;0;Werdenfels 1;734;0.0;False;True
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;3;SG Rottendorf 1;1;Reichardt Stefan;16945;Werdenfels 1;173;0.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;3;SG Rottendorf 1;2;Scholz Alexander;16352;Werdenfels 1;215;1.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;3;SG Rottendorf 1;3;Stemmler Patrick;16495;Werdenfels 1;180;0.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;3;Werdenfels 1;0;Kammermeier Maximilian;25822;SG Rottendorf 1;224;1.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;3;Werdenfels 1;0;Team Total;0;SG Rottendorf 1;838;3.0;False;True
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;3;Werdenfels 1;1;Musiol Jan;25166;SG Rottendorf 1;192;1.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;3;Werdenfels 1;2;Gärtner Bruno;25649;SG Rottendorf 1;174;0.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;3;Werdenfels 1;3;Hellmich Daniel;7314;SG Rottendorf 1;248;1.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;4;Bowlinghaus Bamberg 1;0;Karl William;16532;Donaubowler Regensburg 1;214;0.5;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;4;Bowlinghaus Bamberg 1;0;Team Total;0;Donaubowler Regensburg 1;738;0.0;False;True
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;4;Bowlinghaus Bamberg 1;1;Nolan Jonathan;16873;Donaubowler Regensburg 1;190;0.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;4;Bowlinghaus Bamberg 1;2;Trapphardt Bernd;16559;Donaubowler Regensburg 1;144;0.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;4;Bowlinghaus Bamberg 1;3;Renner Alexander;16251;Donaubowler Regensburg 1;190;1.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;4;Donaubowler Regensburg 1;0;Feller Christian;16007;Bowlinghaus Bamberg 1;214;0.5;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;4;Donaubowler Regensburg 1;0;Team Total;0;Bowlinghaus Bamberg 1;773;3.0;False;True
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;4;Donaubowler Regensburg 1;1;Seltmann Dominik;25604;Bowlinghaus Bamberg 1;191;1.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;4;Donaubowler Regensburg 1;2;Hartfeil Volkmar;7830;Bowlinghaus Bamberg 1;200;1.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;3;4;Donaubowler Regensburg 1;3;Hürdler Marco;25271;Bowlinghaus Bamberg 1;168;0.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;4;0;BC Comet Nürnberg;0;Schwarz Jan;7734;BC EMAX Unterföhring 2;242;0.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;4;0;BC Comet Nürnberg;0;Team Total;0;BC EMAX Unterföhring 2;751;3.0;False;True
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;4;0;BC Comet Nürnberg;1;Schlick Christian;7724;BC EMAX Unterföhring 2;157;0.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;4;0;BC Comet Nürnberg;2;Schlundt Michael;7725;BC EMAX Unterföhring 2;186;1.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;4;0;BC Comet Nürnberg;3;Mittelmaier Andreas;16896;BC EMAX Unterföhring 2;166;0.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;4;0;BC EMAX Unterföhring 2;0;Lohse Sebastian;27134;BC Comet Nürnberg;172;0.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;4;0;BC EMAX Unterföhring 2;0;Team Total;0;BC Comet Nürnberg;716;0.0;False;True
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;4;0;BC EMAX Unterföhring 2;1;Blasits Ernst;25554;BC Comet Nürnberg;184;0.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;4;0;BC EMAX Unterföhring 2;2;Denz Günter;16398;BC Comet Nürnberg;169;0.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;4;0;BC EMAX Unterföhring 2;3;Pirzer Robert;7428;BC Comet Nürnberg;191;1.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;4;1;BK München 3;0;Baszler Patrik;7886;Bowlinghaus Bamberg 1;181;0.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;4;1;BK München 3;0;Team Total;0;Bowlinghaus Bamberg 1;817;3.0;False;True
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;4;1;BK München 3;1;Hellmessen Maximilian;16912;Bowlinghaus Bamberg 1;228;0.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;4;1;BK München 3;2;Börding Peter;7593;Bowlinghaus Bamberg 1;228;0.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;4;1;BK München 3;3;Hinterwimmer Sebastian;7885;Bowlinghaus Bamberg 1;180;1.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;4;1;Bowlinghaus Bamberg 1;0;Karl William;16532;BK München 3;186;1.0;True;False
25/26;1;2025-10-04;BayL;4;Regensburg Super Bowl;4;1;Bowlinghaus Bamberg 1;0;Team Total;0;BK München 3;727;0.0;False;True
